spliced	intron	gene_name
ENSMUSG00000081492.2	ENSMUSG00000081492.2-I	Gm9311
ENSMUSG00000043705.8	ENSMUSG00000043705.8-I	Capn13
ENSMUSG00000024064.15	ENSMUSG00000024064.15-I	Galnt14
ENSMUSG00000117102.2	ENSMUSG00000117102.2-I	AC107792.1
ENSMUSG00000117228.2	ENSMUSG00000117228.2-I	Gm49877
ENSMUSG00000090168.2	ENSMUSG00000090168.2-I	D630014O11Rik
ENSMUSG00000117257.2	ENSMUSG00000117257.2-I	Gm4948
ENSMUSG00000024066.10	ENSMUSG00000024066.10-I	Xdh
ENSMUSG00000117182.2	ENSMUSG00000117182.2-I	Gm18068
ENSMUSG00000038541.9	ENSMUSG00000038541.9-I	Srd5a2
ENSMUSG00000117038.2	ENSMUSG00000117038.2-I	Gm49880
ENSMUSG00000117226.2	ENSMUSG00000117226.2-I	Gm31084
ENSMUSG00000117195.2	ENSMUSG00000117195.2-I	Gm49881
ENSMUSG00000117031.2	ENSMUSG00000117031.2-I	Gm49882
ENSMUSG00000117113.2	ENSMUSG00000117113.2-I	Gm49883
ENSMUSG00000058704.10	ENSMUSG00000058704.10-I	Memo1
ENSMUSG00000024067.15	ENSMUSG00000024067.15-I	Dpy30
ENSMUSG00000117086.2	ENSMUSG00000117086.2-I	Gm31328
ENSMUSG00000117202.2	ENSMUSG00000117202.2-I	Gm9349
ENSMUSG00000117150.2	ENSMUSG00000117150.2-I	Gm9351
ENSMUSG00000039193.10	ENSMUSG00000039193.10-I	Nlrc4
ENSMUSG00000117187.2	ENSMUSG00000117187.2-I	Gm4708
ENSMUSG00000117358.2	ENSMUSG00000117358.2-I	Gm31645
ENSMUSG00000097546.2	ENSMUSG00000097546.2-I	Gm26749
ENSMUSG00000117444.2	ENSMUSG00000117444.2-I	Gm50020
ENSMUSG00000117441.2	ENSMUSG00000117441.2-I	Gm50021
ENSMUSG00000117560.2	ENSMUSG00000117560.2-I	Gm31759
ENSMUSG00000002017.11	ENSMUSG00000002017.11-I	Fam98a
ENSMUSG00000065293.3	ENSMUSG00000065293.3-I	Gm26124
ENSMUSG00000066958.2	ENSMUSG00000066958.2-I	Gm16391
ENSMUSG00000117598.2	ENSMUSG00000117598.2-I	Gm50028
ENSMUSG00000117498.2	ENSMUSG00000117498.2-I	Gm18366
ENSMUSG00000117578.2	ENSMUSG00000117578.2-I	Rpsa-ps8
ENSMUSG00000091058.3	ENSMUSG00000091058.3-I	Gm17538
ENSMUSG00000117553.2	ENSMUSG00000117553.2-I	Gm4711
ENSMUSG00000037064.7	ENSMUSG00000037064.7-I	Gm5229
ENSMUSG00000117648.2	ENSMUSG00000117648.2-I	Gm32282
ENSMUSG00000056121.17	ENSMUSG00000056121.17-I	Fez2
ENSMUSG00000024077.16	ENSMUSG00000024077.16-I	Strn
ENSMUSG00000039414.11	ENSMUSG00000039414.11-I	Heatr5b
ENSMUSG00000091549.2	ENSMUSG00000091549.2-I	Gm6548
ENSMUSG00000024079.5	ENSMUSG00000024079.5-I	Eif2ak2
ENSMUSG00000038045.15	ENSMUSG00000038045.15-I	Sult6b1
ENSMUSG00000024081.10	ENSMUSG00000024081.10-I	Cebpz
ENSMUSG00000024070.16	ENSMUSG00000024070.16-I	Prkd3
ENSMUSG00000117054.2	ENSMUSG00000117054.2-I	Gm49869
ENSMUSG00000117047.2	ENSMUSG00000117047.2-I	Gm5230
ENSMUSG00000036533.10	ENSMUSG00000036533.10-I	Cdc42ep3
ENSMUSG00000024087.5	ENSMUSG00000024087.5-I	Cyp1b1
ENSMUSG00000103091.2	ENSMUSG00000103091.2-I	Gm37555
ENSMUSG00000059811.14	ENSMUSG00000059811.14-I	Atl2
ENSMUSG00000117458.2	ENSMUSG00000117458.2-I	Gm6552
ENSMUSG00000117415.2	ENSMUSG00000117415.2-I	Gm41625
ENSMUSG00000024095.16	ENSMUSG00000024095.16-I	Hnrnpll
ENSMUSG00000119037.1	ENSMUSG00000119037.1-I	mmu-mir-12189
ENSMUSG00000024097.12	ENSMUSG00000024097.12-I	Srsf7
ENSMUSG00000035051.16	ENSMUSG00000035051.16-I	Dhx57
ENSMUSG00000066938.2	ENSMUSG00000066938.2-I	Gm10190
ENSMUSG00000024241.8	ENSMUSG00000024241.8-I	Sos1
ENSMUSG00000033966.9	ENSMUSG00000033966.9-I	Cdkl4
ENSMUSG00000024242.16	ENSMUSG00000024242.16-I	Map4k3
ENSMUSG00000071040.3	ENSMUSG00000071040.3-I	Gm9386
ENSMUSG00000024246.10	ENSMUSG00000024246.10-I	Thumpd2
ENSMUSG00000117496.2	ENSMUSG00000117496.2-I	Gm50042
ENSMUSG00000117558.2	ENSMUSG00000117558.2-I	Gm50043
ENSMUSG00000054640.16	ENSMUSG00000054640.16-I	Slc8a1
ENSMUSG00000097897.2	ENSMUSG00000097897.2-I	Rpl31-ps25
ENSMUSG00000117397.2	ENSMUSG00000117397.2-I	Gm4599
ENSMUSG00000117507.2	ENSMUSG00000117507.2-I	Gm50045
ENSMUSG00000088817.3	ENSMUSG00000088817.3-I	Gm22386
ENSMUSG00000117438.2	ENSMUSG00000117438.2-I	Rpsa-ps7
ENSMUSG00000117399.2	ENSMUSG00000117399.2-I	Gm19689
ENSMUSG00000117509.2	ENSMUSG00000117509.2-I	Gm46606
ENSMUSG00000024248.15	ENSMUSG00000024248.15-I	Cox7a2l
ENSMUSG00000045053.3	ENSMUSG00000045053.3-I	Kcng3
ENSMUSG00000000673.10	ENSMUSG00000000673.10-I	Haao
ENSMUSG00000097254.3	ENSMUSG00000097254.3-I	C430042M11Rik
ENSMUSG00000117421.2	ENSMUSG00000117421.2-I	Gm41639
ENSMUSG00000117564.2	ENSMUSG00000117564.2-I	Gm41638
ENSMUSG00000103015.2	ENSMUSG00000103015.2-I	Gm37549
ENSMUSG00000117446.2	ENSMUSG00000117446.2-I	Gm35551
ENSMUSG00000117485.2	ENSMUSG00000117485.2-I	Gm19696
ENSMUSG00000045817.9	ENSMUSG00000045817.9-I	Zfp36l2
ENSMUSG00000024251.11	ENSMUSG00000024251.11-I	Thada
ENSMUSG00000065732.3	ENSMUSG00000065732.3-I	Gm24492
ENSMUSG00000117391.2	ENSMUSG00000117391.2-I	4930500A05Rik
ENSMUSG00000117647.2	ENSMUSG00000117647.2-I	Gm49969
ENSMUSG00000040505.14	ENSMUSG00000040505.14-I	Abcg5
ENSMUSG00000024120.13	ENSMUSG00000024120.13-I	Lrpprc
ENSMUSG00000117595.2	ENSMUSG00000117595.2-I	Gm49981
ENSMUSG00000117451.2	ENSMUSG00000117451.2-I	Gm49982
ENSMUSG00000097047.3	ENSMUSG00000097047.3-I	1110020A21Rik
ENSMUSG00000024127.16	ENSMUSG00000024127.16-I	Prepl
ENSMUSG00000117344.2	ENSMUSG00000117344.2-I	Gm5231
ENSMUSG00000093460.10	ENSMUSG00000093460.10-I	Six3os1
ENSMUSG00000099635.2	ENSMUSG00000099635.2-I	Gm28528
ENSMUSG00000024134.12	ENSMUSG00000024134.12-I	Six2
ENSMUSG00000100345.2	ENSMUSG00000100345.2-I	Gm29418
ENSMUSG00000117501.2	ENSMUSG00000117501.2-I	Gm30117
ENSMUSG00000024135.11	ENSMUSG00000024135.11-I	Srbd1
ENSMUSG00000100738.2	ENSMUSG00000100738.2-I	2010106C02Rik
ENSMUSG00000071036.3	ENSMUSG00000071036.3-I	Gm10309
ENSMUSG00000117568.2	ENSMUSG00000117568.2-I	Gm18832
ENSMUSG00000053375.9	ENSMUSG00000053375.9-I	Atp6v1e2
ENSMUSG00000024145.7	ENSMUSG00000024145.7-I	Pigf
ENSMUSG00000087736.3	ENSMUSG00000087736.3-I	Gm24648
ENSMUSG00000117384.2	ENSMUSG00000117384.2-I	C330024C12Rik
ENSMUSG00000119814.1	ENSMUSG00000119814.1-I	mmu-mir-12190
ENSMUSG00000024150.13	ENSMUSG00000024150.13-I	Mcfd2
ENSMUSG00000085287.9	ENSMUSG00000085287.9-I	4833418N02Rik
ENSMUSG00000089701.2	ENSMUSG00000089701.2-I	Gm15978
ENSMUSG00000089755.2	ENSMUSG00000089755.2-I	0610012D04Rik
ENSMUSG00000036557.9	ENSMUSG00000036557.9-I	Stpg4
ENSMUSG00000036438.15	ENSMUSG00000036438.15-I	Calm2
ENSMUSG00000089427.3	ENSMUSG00000089427.3-I	Gm26005
ENSMUSG00000117545.2	ENSMUSG00000117545.2-I	Gm30794
ENSMUSG00000117486.2	ENSMUSG00000117486.2-I	Gm30938
ENSMUSG00000117361.2	ENSMUSG00000117361.2-I	Gm30984
ENSMUSG00000117414.2	ENSMUSG00000117414.2-I	Gm46587
ENSMUSG00000050138.9	ENSMUSG00000050138.9-I	Kcnk12
ENSMUSG00000117522.2	ENSMUSG00000117522.2-I	Gm50041
ENSMUSG00000005371.16	ENSMUSG00000005371.16-I	Fbxo11
ENSMUSG00000097676.2	ENSMUSG00000097676.2-I	Gm26612
ENSMUSG00000117351.2	ENSMUSG00000117351.2-I	Gm31615
ENSMUSG00000117497.2	ENSMUSG00000117497.2-I	1700116H05Rik
ENSMUSG00000088791.3	ENSMUSG00000088791.3-I	Gm22542
ENSMUSG00000119680.1	ENSMUSG00000119680.1-I	AC165091.1
ENSMUSG00000119915.1	ENSMUSG00000119915.1-I	AC165091.2
ENSMUSG00000117398.2	ENSMUSG00000117398.2-I	Gm9406
ENSMUSG00000117567.2	ENSMUSG00000117567.2-I	Gm50056
ENSMUSG00000024107.8	ENSMUSG00000024107.8-I	Lhcgr
ENSMUSG00000117566.2	ENSMUSG00000117566.2-I	Gm9407
ENSMUSG00000032937.6	ENSMUSG00000032937.6-I	Fshr
ENSMUSG00000117511.2	ENSMUSG00000117511.2-I	Gm50061
ENSMUSG00000066878.6	ENSMUSG00000066878.6-I	Gm10184
ENSMUSG00000117635.2	ENSMUSG00000117635.2-I	Gm41653
ENSMUSG00000024109.19	ENSMUSG00000024109.19-I	Nrxn1
ENSMUSG00000093716.2	ENSMUSG00000093716.2-I	Gm19815
ENSMUSG00000092549.2	ENSMUSG00000092549.2-I	Gm20491
ENSMUSG00000117471.2	ENSMUSG00000117471.2-I	Gm49988
ENSMUSG00000117396.2	ENSMUSG00000117396.2-I	Gm49989
ENSMUSG00000117555.2	ENSMUSG00000117555.2-I	Gm49992
ENSMUSG00000117408.2	ENSMUSG00000117408.2-I	Gm49993
ENSMUSG00000117433.2	ENSMUSG00000117433.2-I	Gm41654
ENSMUSG00000087942.3	ENSMUSG00000087942.3-I	Gm24244
ENSMUSG00000117343.2	ENSMUSG00000117343.2-I	Gm19145
ENSMUSG00000117624.2	ENSMUSG00000117624.2-I	Gm6751
ENSMUSG00000098122.2	ENSMUSG00000098122.2-I	Gm27039
ENSMUSG00000117354.2	ENSMUSG00000117354.2-I	Gm49995
ENSMUSG00000117625.2	ENSMUSG00000117625.2-I	Gm21018
ENSMUSG00000117559.2	ENSMUSG00000117559.2-I	Gm49998
ENSMUSG00000119213.1	ENSMUSG00000119213.1-I	AC154798.1
ENSMUSG00000117362.2	ENSMUSG00000117362.2-I	Gm9665
ENSMUSG00000117368.2	ENSMUSG00000117368.2-I	Gm50001
ENSMUSG00000117514.2	ENSMUSG00000117514.2-I	Gm50002
ENSMUSG00000117537.2	ENSMUSG00000117537.2-I	Gm50003
ENSMUSG00000117543.2	ENSMUSG00000117543.2-I	Gm50004
ENSMUSG00000077433.3	ENSMUSG00000077433.3-I	Gm22593
ENSMUSG00000055660.10	ENSMUSG00000055660.10-I	Mettl4
ENSMUSG00000098121.2	ENSMUSG00000098121.2-I	Gm27038
ENSMUSG00000066057.8	ENSMUSG00000066057.8-I	Gm1976
ENSMUSG00000117653.2	ENSMUSG00000117653.2-I	Gm50009
ENSMUSG00000117499.2	ENSMUSG00000117499.2-I	Gm50010
ENSMUSG00000117582.2	ENSMUSG00000117582.2-I	Gm19853
ENSMUSG00000065658.3	ENSMUSG00000065658.3-I	Gm23102
ENSMUSG00000117547.2	ENSMUSG00000117547.2-I	Gm50072
ENSMUSG00000097746.3	ENSMUSG00000097746.3-I	Gm6225
ENSMUSG00000024231.16	ENSMUSG00000024231.16-I	Cul2
ENSMUSG00000117370.2	ENSMUSG00000117370.2-I	Gm6235
ENSMUSG00000096528.2	ENSMUSG00000096528.2-I	G430049J08Rik
ENSMUSG00000117469.2	ENSMUSG00000117469.2-I	Gm50089
ENSMUSG00000024232.3	ENSMUSG00000024232.3-I	Bambi
ENSMUSG00000117454.2	ENSMUSG00000117454.2-I	Gm50090
ENSMUSG00000117506.2	ENSMUSG00000117506.2-I	Gm50091
ENSMUSG00000117395.2	ENSMUSG00000117395.2-I	Gm7378
ENSMUSG00000024233.11	ENSMUSG00000024233.11-I	Lyzl1
ENSMUSG00000117401.2	ENSMUSG00000117401.2-I	4833419F23Rik
ENSMUSG00000117594.2	ENSMUSG00000117594.2-I	Gm50096
ENSMUSG00000024234.8	ENSMUSG00000024234.8-I	Mtpap
ENSMUSG00000117579.2	ENSMUSG00000117579.2-I	Gm50023
ENSMUSG00000117640.2	ENSMUSG00000117640.2-I	Gm7411
ENSMUSG00000117521.2	ENSMUSG00000117521.2-I	Gm50024
ENSMUSG00000033960.7	ENSMUSG00000033960.7-I	Jcad
ENSMUSG00000117585.2	ENSMUSG00000117585.2-I	Gm5047
ENSMUSG00000097043.2	ENSMUSG00000097043.2-I	Gm10556
ENSMUSG00000024236.19	ENSMUSG00000024236.19-I	Svil
ENSMUSG00001118670.1	ENSMUSG00001118670.1-I	AC111128.1
ENSMUSG00000024238.16	ENSMUSG00000024238.16-I	Zeb1
ENSMUSG00000117508.2	ENSMUSG00000117508.2-I	Gm34804
ENSMUSG00000091165.2	ENSMUSG00000091165.2-I	Gm17036
ENSMUSG00000117519.2	ENSMUSG00000117519.2-I	Gm41664
ENSMUSG00000073640.4	ENSMUSG00000073640.4-I	Rpl27-ps3
ENSMUSG00000117387.2	ENSMUSG00000117387.2-I	Gm49986
ENSMUSG00000101320.2	ENSMUSG00000101320.2-I	Gm28529
ENSMUSG00000117425.2	ENSMUSG00000117425.2-I	Gm7464
ENSMUSG00000039540.10	ENSMUSG00000039540.10-I	4921524L21Rik
ENSMUSG00000073639.7	ENSMUSG00000073639.7-I	Rab18
ENSMUSG00000117461.2	ENSMUSG00000117461.2-I	Gm50081
ENSMUSG00000117356.2	ENSMUSG00000117356.2-I	Gm46633
ENSMUSG00000117556.2	ENSMUSG00000117556.2-I	Gm18948
ENSMUSG00000094334.3	ENSMUSG00000094334.3-I	Fabp5l2
ENSMUSG00000064822.2	ENSMUSG00000064822.2-I	Gm24292
ENSMUSG00000024283.16	ENSMUSG00000024283.16-I	Wac
ENSMUSG00000091019.2	ENSMUSG00000091019.2-I	Gm7502
ENSMUSG00000117428.2	ENSMUSG00000117428.2-I	Gm4833
ENSMUSG00000118962.1	ENSMUSG00000118962.1-I	AC148013.1
ENSMUSG00000117490.2	ENSMUSG00000117490.2-I	Gm35031
ENSMUSG00000117484.2	ENSMUSG00000117484.2-I	Gm5500
ENSMUSG00000117424.2	ENSMUSG00000117424.2-I	Gm35232
ENSMUSG00000092097.3	ENSMUSG00000092097.3-I	Gm5819
ENSMUSG00000103172.2	ENSMUSG00000103172.2-I	Gm37148
ENSMUSG00000117549.2	ENSMUSG00000117549.2-I	Gm7523
ENSMUSG00000036904.7	ENSMUSG00000036904.7-I	Fzd8
ENSMUSG00000117644.2	ENSMUSG00000117644.2-I	Gm50053
ENSMUSG00000117503.2	ENSMUSG00000117503.2-I	Gm7527
ENSMUSG00000117435.2	ENSMUSG00000117435.2-I	Gm7532
ENSMUSG00000117349.2	ENSMUSG00000117349.2-I	Gm7274
ENSMUSG00000117641.2	ENSMUSG00000117641.2-I	Gm46641
ENSMUSG00000117402.2	ENSMUSG00000117402.2-I	Gm4834
ENSMUSG00000036103.10	ENSMUSG00000036103.10-I	Colec12
ENSMUSG00000117390.2	ENSMUSG00000117390.2-I	Gm50080
ENSMUSG00000117597.2	ENSMUSG00000117597.2-I	Gm50078
ENSMUSG00000098235.3	ENSMUSG00000098235.3-I	Gm7497
ENSMUSG00000117619.2	ENSMUSG00000117619.2-I	Gm50079
ENSMUSG00000117453.2	ENSMUSG00000117453.2-I	Gm2424
ENSMUSG00000092039.3	ENSMUSG00000092039.3-I	Gm5501
ENSMUSG00000024287.9	ENSMUSG00000024287.9-I	Thoc1
ENSMUSG00000117492.2	ENSMUSG00000117492.2-I	Gm19052
ENSMUSG00000117552.2	ENSMUSG00000117552.2-I	Gm5686
ENSMUSG00000042942.19	ENSMUSG00000042942.19-I	Greb1l
ENSMUSG00000002477.6	ENSMUSG00000002477.6-I	Snrpd1
ENSMUSG00000097387.2	ENSMUSG00000097387.2-I	4930563E18Rik
ENSMUSG00000024294.15	ENSMUSG00000024294.15-I	Mib1
ENSMUSG00000087816.2	ENSMUSG00000087816.2-I	Gm25116
ENSMUSG00000080662.2	ENSMUSG00000080662.2-I	Mir1b
ENSMUSG00000117593.2	ENSMUSG00000117593.2-I	Gm18764
ENSMUSG00000117563.2	ENSMUSG00000117563.2-I	Gm7575
ENSMUSG00000005836.11	ENSMUSG00000005836.11-I	Gata6
ENSMUSG00000117535.2	ENSMUSG00000117535.2-I	Gm50067
ENSMUSG00000041238.17	ENSMUSG00000041238.17-I	Rbbp8
ENSMUSG00000040957.16	ENSMUSG00000040957.16-I	Cables1
ENSMUSG00000117430.2	ENSMUSG00000117430.2-I	Gm49968
ENSMUSG00000024404.8	ENSMUSG00000024404.8-I	Riok3
ENSMUSG00000084748.3	ENSMUSG00000084748.3-I	Gm25289
ENSMUSG00000024410.16	ENSMUSG00000024410.16-I	Rmc1
ENSMUSG00000086935.2	ENSMUSG00000086935.2-I	Gm15956
ENSMUSG00000082051.2	ENSMUSG00000082051.2-I	Gm16072
ENSMUSG00000024421.17	ENSMUSG00000024421.17-I	Lama3
ENSMUSG00000099663.2	ENSMUSG00000099663.2-I	Gm29201
ENSMUSG00000024424.16	ENSMUSG00000024424.16-I	Ttc39c
ENSMUSG00000087950.3	ENSMUSG00000087950.3-I	Mir1948
ENSMUSG00000024430.15	ENSMUSG00000024430.15-I	Cabyr
ENSMUSG00000117494.2	ENSMUSG00000117494.2-I	Gm49970
ENSMUSG00000080866.2	ENSMUSG00000080866.2-I	Gm5687
ENSMUSG00000024423.7	ENSMUSG00000024423.7-I	Impact
ENSMUSG00000037346.6	ENSMUSG00000037346.6-I	Hrh4
ENSMUSG00000117367.2	ENSMUSG00000117367.2-I	Gm50093
ENSMUSG00000117633.2	ENSMUSG00000117633.2-I	8430422H06Rik
ENSMUSG00000117470.2	ENSMUSG00000117470.2-I	Gm50095
ENSMUSG00000117605.2	ENSMUSG00000117605.2-I	Gm50097
ENSMUSG00000055795.7	ENSMUSG00000055795.7-I	Gm5160
ENSMUSG00000117607.2	ENSMUSG00000117607.2-I	Gm50098
ENSMUSG00000053740.9	ENSMUSG00000053740.9-I	Gm6457
ENSMUSG00000036743.5	ENSMUSG00000036743.5-I	Psma8
ENSMUSG00000054321.8	ENSMUSG00000054321.8-I	Taf4b
ENSMUSG00000117530.2	ENSMUSG00000117530.2-I	Gm21055
ENSMUSG00000117450.2	ENSMUSG00000117450.2-I	4933424G05Rik
ENSMUSG00000071867.6	ENSMUSG00000071867.6-I	Mrpl27-ps
ENSMUSG00000117613.2	ENSMUSG00000117613.2-I	Gm2629
ENSMUSG00000117645.2	ENSMUSG00000117645.2-I	A830021F12Rik
ENSMUSG00000117541.2	ENSMUSG00000117541.2-I	Gm50048
ENSMUSG00000058064.7	ENSMUSG00000058064.7-I	Gm10036
ENSMUSG00000089454.3	ENSMUSG00000089454.3-I	Gm24228
ENSMUSG00000043223.8	ENSMUSG00000043223.8-I	Gm4835
ENSMUSG00000085575.2	ENSMUSG00000085575.2-I	Gm15485
ENSMUSG00000086095.3	ENSMUSG00000086095.3-I	Gm15328
ENSMUSG00000087170.8	ENSMUSG00000087170.8-I	1700001G01Rik
ENSMUSG00000077305.3	ENSMUSG00000077305.3-I	Gm22470
ENSMUSG00000117439.2	ENSMUSG00000117439.2-I	Gm50083
ENSMUSG00000117378.2	ENSMUSG00000117378.2-I	Gm31086
ENSMUSG00000034774.7	ENSMUSG00000034774.7-I	Dsg1c
ENSMUSG00000069441.4	ENSMUSG00000069441.4-I	Dsg1a
ENSMUSG00000061928.7	ENSMUSG00000061928.7-I	Dsg1b
ENSMUSG00000001804.10	ENSMUSG00000001804.10-I	Dsg4
ENSMUSG00000117480.2	ENSMUSG00000117480.2-I	Gm5688
ENSMUSG00000056632.9	ENSMUSG00000056632.9-I	Dsg3
ENSMUSG00000044393.16	ENSMUSG00000044393.16-I	Dsg2
ENSMUSG00000061808.5	ENSMUSG00000061808.5-I	Ttr
ENSMUSG00000033107.7	ENSMUSG00000033107.7-I	Rnf125
ENSMUSG00000024317.16	ENSMUSG00000024317.16-I	Rnf138
ENSMUSG00000024313.9	ENSMUSG00000024313.9-I	Mep1b
ENSMUSG00000119849.1	ENSMUSG00000119849.1-I	AC158774.2
ENSMUSG00000117357.2	ENSMUSG00000117357.2-I	AC158774.1
ENSMUSG00000043168.13	ENSMUSG00000043168.13-I	4930426D05Rik
ENSMUSG00000045215.18	ENSMUSG00000045215.18-I	Asxl3
ENSMUSG00000077680.3	ENSMUSG00000077680.3-I	Gm22495
ENSMUSG00000117475.2	ENSMUSG00000117475.2-I	Gm7788
ENSMUSG00000024302.17	ENSMUSG00000024302.17-I	Dtna
ENSMUSG00000024277.15	ENSMUSG00000024277.15-I	Mapre2
ENSMUSG00000117504.2	ENSMUSG00000117504.2-I	Gm46611
ENSMUSG00000117405.2	ENSMUSG00000117405.2-I	Rpl19-ps7
ENSMUSG00000024276.8	ENSMUSG00000024276.8-I	Zfp397
ENSMUSG00000063281.10	ENSMUSG00000063281.10-I	Zfp35
ENSMUSG00000000420.16	ENSMUSG00000000420.16-I	Galnt1
ENSMUSG00000091363.2	ENSMUSG00000091363.2-I	Gm7701
ENSMUSG00000117570.2	ENSMUSG00000117570.2-I	Gm38410
ENSMUSG00000024273.9	ENSMUSG00000024273.9-I	2700062C07Rik
ENSMUSG00000024271.9	ENSMUSG00000024271.9-I	Elp2
ENSMUSG00000039616.11	ENSMUSG00000039616.11-I	Mocos
ENSMUSG00000034295.11	ENSMUSG00000034295.11-I	Fhod3
ENSMUSG00000033632.17	ENSMUSG00000033632.17-I	AW554918
ENSMUSG00000089908.2	ENSMUSG00000089908.2-I	Gm16558
ENSMUSG00000114306.2	ENSMUSG00000114306.2-I	Gm3227
ENSMUSG00000114511.2	ENSMUSG00000114511.2-I	0710001A04Rik
ENSMUSG00000117410.2	ENSMUSG00000117410.2-I	Gm50304
ENSMUSG00000117604.2	ENSMUSG00000117604.2-I	Gm33228
ENSMUSG00000088098.3	ENSMUSG00000088098.3-I	Gm23674
ENSMUSG00000117516.2	ENSMUSG00000117516.2-I	Gm18089
ENSMUSG00000117346.2	ENSMUSG00000117346.2-I	Gm7874
ENSMUSG00000046636.6	ENSMUSG00000046636.6-I	Gm7729
ENSMUSG00000117467.2	ENSMUSG00000117467.2-I	Gm33674
ENSMUSG00000087940.3	ENSMUSG00000087940.3-I	Gm24246
ENSMUSG00000117449.2	ENSMUSG00000117449.2-I	Gm6643
ENSMUSG00000117478.2	ENSMUSG00000117478.2-I	BC051408
ENSMUSG00000117473.2	ENSMUSG00000117473.2-I	Gm33948
ENSMUSG00000117638.2	ENSMUSG00000117638.2-I	Gm34743
ENSMUSG00000117554.2	ENSMUSG00000117554.2-I	4930527G23Rik
ENSMUSG00000117465.2	ENSMUSG00000117465.2-I	Gm49980
ENSMUSG00000033628.16	ENSMUSG00000033628.16-I	Pik3c3
ENSMUSG00000088126.3	ENSMUSG00000088126.3-I	Gm22870
ENSMUSG00000096934.2	ENSMUSG00000096934.2-I	Gm26658
ENSMUSG00000092124.2	ENSMUSG00000092124.2-I	B930094E09Rik
ENSMUSG00000024260.15	ENSMUSG00000024260.15-I	Sap130
ENSMUSG00000117533.2	ENSMUSG00000117533.2-I	Gm50060
ENSMUSG00000041915.10	ENSMUSG00000041915.10-I	Ammecr1l
ENSMUSG00000024258.5	ENSMUSG00000024258.5-I	Polr2d
ENSMUSG00000024400.17	ENSMUSG00000024400.17-I	Wdr33
ENSMUSG00000024395.10	ENSMUSG00000024395.10-I	Lims2
ENSMUSG00000084824.2	ENSMUSG00000084824.2-I	Gm16344
ENSMUSG00000085300.2	ENSMUSG00000085300.2-I	Gm16345
ENSMUSG00000024384.5	ENSMUSG00000024384.5-I	Iws1
ENSMUSG00000117606.2	ENSMUSG00000117606.2-I	Gm5969
ENSMUSG00000097363.2	ENSMUSG00000097363.2-I	Gm26717
ENSMUSG00000024383.10	ENSMUSG00000024383.10-I	Map3k2
ENSMUSG00000024382.14	ENSMUSG00000024382.14-I	Ercc3
ENSMUSG00000024381.17	ENSMUSG00000024381.17-I	Bin1
ENSMUSG00000109232.2	ENSMUSG00000109232.2-I	Gm44577
ENSMUSG00000119590.1	ENSMUSG00000119590.1-I	AC135961.1
ENSMUSG00000024379.5	ENSMUSG00000024379.5-I	Tslp
ENSMUSG00000119098.1	ENSMUSG00000119098.1-I	AC140983.1
ENSMUSG00000038299.17	ENSMUSG00000038299.17-I	Wdr36
ENSMUSG00000038128.8	ENSMUSG00000038128.8-I	Camk4
ENSMUSG00000118292.2	ENSMUSG00000118292.2-I	Gm10549
ENSMUSG00000117689.2	ENSMUSG00000117689.2-I	Gm50392
ENSMUSG00000087590.3	ENSMUSG00000087590.3-I	Epb41l4aos
ENSMUSG00000092819.3	ENSMUSG00000092819.3-I	Gm23639
ENSMUSG00000118246.2	ENSMUSG00000118246.2-I	Gm6052
ENSMUSG00000077263.3	ENSMUSG00000077263.3-I	Gm24432
ENSMUSG00000005871.16	ENSMUSG00000005871.16-I	Apc
ENSMUSG00000014504.17	ENSMUSG00000014504.17-I	Srp19
ENSMUSG00000014503.16	ENSMUSG00000014503.16-I	Pkd2l2
ENSMUSG00000012282.3	ENSMUSG00000012282.3-I	Wnt8a
ENSMUSG00000003779.17	ENSMUSG00000003779.17-I	Kif20a
ENSMUSG00000064857.3	ENSMUSG00000064857.3-I	n-R5s25
ENSMUSG00000078240.3	ENSMUSG00000078240.3-I	Gm3550
ENSMUSG00000097755.3	ENSMUSG00000097755.3-I	2010110K18Rik
ENSMUSG00000034300.18	ENSMUSG00000034300.18-I	Fam53c
ENSMUSG00000119248.1	ENSMUSG00000119248.1-I	AC145591.2
ENSMUSG00000038773.12	ENSMUSG00000038773.12-I	Kdm3b
ENSMUSG00000038555.8	ENSMUSG00000038555.8-I	Reep2
ENSMUSG00000038418.8	ENSMUSG00000038418.8-I	Egr1
ENSMUSG00000118380.2	ENSMUSG00000118380.2-I	Gm36037
ENSMUSG00000118874.1	ENSMUSG00000118874.1-I	AC131675.1
ENSMUSG00000037815.8	ENSMUSG00000037815.8-I	Ctnna1
ENSMUSG00000117876.2	ENSMUSG00000117876.2-I	Gm50146
ENSMUSG00000119202.1	ENSMUSG00000119202.1-I	AC153145.1
ENSMUSG00000117731.2	ENSMUSG00000117731.2-I	Gm50145
ENSMUSG00000118184.2	ENSMUSG00000118184.2-I	Gm50144
ENSMUSG00000118386.2	ENSMUSG00000118386.2-I	Gm50149
ENSMUSG00000062742.5	ENSMUSG00000062742.5-I	Gm5239
ENSMUSG00000117869.2	ENSMUSG00000117869.2-I	Snhg4
ENSMUSG00000117694.2	ENSMUSG00000117694.2-I	Snhg4
ENSMUSG00000105743.3	ENSMUSG00000105743.3-I	Mir1949
ENSMUSG00000065649.3	ENSMUSG00000065649.3-I	Snora74a
ENSMUSG00000037236.17	ENSMUSG00000037236.17-I	Matr3
